textbox19,textbox34,ID,textbox30,textbox10,Title,Location,Status,DateInitiated,Initiator,SAPNotificationNr
Unit: 05,[761],276414,2,HMDBLR - HMD BOILER,"26ML  FRONT  OF  BOILER , PF  SUPPLY  PIPE  TO  F1  BURNER , PF IS  LEAKING  VERY  BAD.",03-05NM60G006MR03 - MILL 5F RAW COAL PIPE,Submitted,2015-12-28 03:08,Jerry Gumede,23446024
Unit: 05,[761],276994,1,EMF - EMD UNIT 4-6,U5 CALL OUT S/BY EMD FOR D MILL FEEDER THAT FAILS TO START,03-05NM40D003 - MILL 5D FEEDER DRIVE,Signed Off,2016-01-05 17:51,Ndivhuwo Mbedzi,23454394
Unit: 05,[761],277205,1,ENGC&I - C&I ENGINEERING DEPARTMENT,CALLED OUT S/BY PROCESS ENG TO CHECK MILLS PERFORMANCE,03-05NM30 - MILL 5C,Submitted,2016-01-07 18:36,Daniel Mashego,23457177
Unit: 05,[761],277803,2,HMDM - HMD MILLS,MILL 5C GEARBOX BOTTOM SIDE GLASS IS VERY DARK - CAN'TSEE LEVEL,03-05NM30 - MILL 5C,Submitted,2016-01-16 05:59,Daniel Mashego,23468219
Unit: 05,[761],277848,1,HMDM - HMD MILLS,CALL OUT; S/BY HYDRAULIC TO CHECK MILL D HYDRAULIC SYSTEM- PR LOW ALARM RECEIVED.,03-05NM40 - MILL 5D,Submitted,2016-01-16 21:29,ML Ramonedi,23468657
Unit: 05,[761],277852,2,HMDM - HMD MILLS,"5C  MILL  ROLLER  NO 1  PF  AND  HYDRAULIC  LUB  OIL  IS  LEAKING  VERY  VERY  BAD,  DEVIATIONS  WAS",03-05NM30 - MILL 5C,Submitted,2016-01-16 22:19,Jerry Gumede,23468664
Unit: 05,[761],275496,2,HMDM - HMD MILLS,"5E  MILL  ROLLER  NO 2 AND 3 PF  IS LEAKING, HYDRAULIC  LUB  OIL AT  ROLLER NO 3, IT  IS  VERY,VERY ",03-05NM50 - MILL 5E,Submitted,2015-12-16 05:45,Jerry Gumede,23435515
Unit: 05,[761],275721,1,HMDM - HMD MILLS,MILL 5E REJECTDOOR INSPECTION CLASS BROKEN - SAME TO BE REPLACED,03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-12-18 23:39,Daniel Mashego,23438974
Unit: 05,[761],275781,2,HMDM - HMD MILLS,D MILL INNER DOOR DOES NOT CLOSE PROPERLY,03-05CC096B001-K13 - MCB MILL REJECT HOPPER DIST BRD,Submitted,2015-12-19 18:42,Thami Malaka,23439368
Unit: 05,[761],275783,2,HMDM - HMD MILLS,MILL E LH INNER DOOR SHAFT IS BENT AND THE SIDE INSPECTION DOOR LEAKING HOT AIR ON E MILL,03-05CC096B001-K13 - MCB MILL REJECT HOPPER DIST BRD,Submitted,2015-12-19 18:45,Thami Malaka,23439367
Unit: 05,[761],275796,2,HMDM - HMD MILLS,F MILL BOTH INNER DOOR FAIL TO CLOSED PROPERLY,03-06NM60AA - MILL 6F REJECT SYSTEM,Submitted,2015-12-19 19:01,Sizwe Mayisa,23439333
Unit: 05,[761],275829,1,PERFTEST - PERFORMANCE AND TESTING,CALLED OUT PERFORMANCE AND TEST TO VERIFY MILL PA FLOW INDICATION,03-05NM30 - MILL 5C,Signed Off,2015-12-20 05:11,Daniel Mashego,23439540
Unit: 05,[761],275900,2,CIB - C&I UNITS 4 - 6 SECT,D MILL LUB OIL FILTER FAULT PRESSURE  LOW C&I TO CHECK THEIR SIDE BEFORE ITS PUT I/S ,03-05CB004B001 - MILL D GEARBOX LUB OIL P/P 05NM40D002,Submitted,2015-12-20 20:36,Thami Malaka,23439907
Unit: 05,[761],275918,1,HMDM - HMD MILLS,CALLED OUT STOREMAN FOR GC ,03-05NM40 - MILL 5D,Submitted,2015-12-21 03:23,Daniel Mashego,23440052
Unit: 05,[761],278377,1,RTKMDS - ROTEK MDS (CONDITION MONITORING),CALL OUT: S/BY CONDITION AND MONITORING FOR MILL A SEAL AIR FAN - TO CHECK  VIBRATION,03-05NM10 - MILL 5A,Signed Off,2016-01-23 03:01,ML Ramonedi,23477281
Unit: 05,[761],278474,S,HMDM - HMD MILLS,"Please repair / replace a fire Hydrant that is leak
ing from the Tap, also on unit 5, Mills. For inf",03-05UY21S711 - BLR RHS FRONT 1.000 LEVEL HYDRANT       ,Submitted,2016-01-25 04:19,Andries Maseko,23478416
Unit: 05,[761],278826,2,HMDM - HMD MILLS,MILL  5E  LUB  OIL  GEAR  BOX  P/P  OIL  IS  LEAKING.,03-05NM50D001MG01 - MILL 5E GEARBOX,Submitted,2016-01-30 13:14,Jerry Gumede,23486144
Unit: 05,[761],278559,1,EMF - EMD UNIT 4-6,MILL 5B HYDRAULIC PUMP MOTOR STARTING AND PULLING HIGH AMPS AND TRIP - EMD TO CHECK,03-05NM20 - MILL 5B,Signed Off,2016-01-26 08:37,Daniel Mashego,23480277
Unit: 05,[761],278766,2,HMDM - HMD MILLS,5A  MILL  ROLLER  NO1  AND 2  PF  IS  LEAKING.,03-05NM10 - MILL 5A,Submitted,2016-01-29 10:08,Jerry Gumede,23485051
Unit: 05,[761],275919,1,EMF - EMD UNIT 4-6,"MILL 5C PA DAMPER IT OCCASSIONALLY FAILS TO DRIVE ,WHEN CHECKING I THE EQUIPENT ROOM FOUND THAT IS N",03-05JF02C005 - MILL 5C PA DAMPER 05NM30S001,Submitted,2015-12-21 03:28,Daniel Mashego,23440053
Unit: 05,[761],276047,1,EMF - EMD UNIT 4-6,MILL 5A LUB OIL PUMP CONTACTOR IS BURNED IN A CLOSE POSITION,03-05NM10 - MILL 5A,Signed Off,2015-12-22 12:37,Daniel Mashego,23441965
Unit: 05,[761],276180,1,CIB - C&I UNITS 4 - 6 SECT,MILL A FAILS TO START DUE TO SA-PA DIFF PR - C&I TO CHECK,03-05NM10 - MILL 5A,Submitted,2015-12-24 08:06,ML Ramonedi,23443865
Unit: 05,[761],276393,1,EMF - EMD UNIT 4-6,U5 A MILL PA DAMPER FAILS TO DRIVE AND S/BY EMD NOTIFIED ON SITE,03-05JF01C005 - MILL 5A PA DAMPER 05NM10S001,Submitted,2015-12-27 20:15,Ndivhuwo Mbedzi,23445941
Unit: 05,[761],277275,1,EMF - EMD UNIT 4-6,"CALLED S/BY EMD ON SITE FOR CORE AIR DAMPERS A1,D2  & F2  FAILS TO DRIVE",03-05NM10 - MILL 5A,Signed Off,2016-01-08 15:24,Daniel Mashego,23458518
Unit: 05,[761],277418,1,HMDM - HMD MILLS,MILL C HYDR OIL TANK VERY LOW,03-05NM30L101 - HYD SYSTEM OIL TANK LEVEL INDICATION,Submitted,2016-01-11 05:51,Vusi Madela,23460030
Unit: 05,[761],277801,2,HMDM - HMD MILLS,MILL 5B GEARBOX TOP OIL SIDE GLASS IS LEAKING OIL,03-05NM20 - MILL 5B,Submitted,2016-01-16 05:55,Daniel Mashego,23468241
Unit: 05,[761],277802,2,HMDM - HMD MILLS,MILL 5F ROLLER 3 HAVE PF LEAK,03-05NM60 - MILL 5F,Submitted,2016-01-16 05:57,Daniel Mashego,23468242
Unit: 05,[761],277851,1,EMF - EMD UNIT 4-6,CALL OUT:S/BY EMD TO CHECK MILL D HYDRAULIC P/P MOTOR .,03-05NM40 - MILL 5D,Signed Off,2016-01-16 22:12,ML Ramonedi,23468665
Unit: 05,[761],278473,S,HMDM - HMD MILLS,"Please replace/repair a hydrant that is leaking badly from the tap, on unit 5, Mils. For info. cont
",03-05UY21S713 - BLR RHS REAR 1.000 LEVEL HYDRANT        ,Signed Off,2016-01-25 04:04,Andries Maseko,23478412
Unit: 05,[761],278654,1,CIB - C&I UNITS 4 - 6 SECT,"CALLED OUT S/BY C&I TO ATTEND TO MILL 'D' FDR VSD,SAME KEEPS ON TRIPPING DUE TO HIGH TEMPS.",03-05NM40D003 - MILL 5D FEEDER DRIVE,Signed Off,2016-01-27 21:55,TP Mndawe,23483087
Unit: 05,[761],278767,2,HMDM - HMD MILLS,"MILL  5E  ROLLER  NO 3  AND  PF  OUTLET  DUCTING, PF  END  RAW  COAL  IS  LEAKING.",03-05NM50G006MR02 - MILL 5E PF OUTLET DUCT,Submitted,2016-01-29 10:11,Jerry Gumede,23485091
Unit: 05,[761],278850,1,HMDM - HMD MILLS,MILLS A&C HYDR TANK LVL LOW,03-05CA083B001 - MILL 5A HYDRAULIC SYS 05NM10D007,Submitted,2016-01-30 22:02,Vusi Madela,23486307
Unit: 05,[761],252822,1,HMDM - HMD MILLS,U5 C-MILL L/H INNER DOOR FAILS TO OPEN AND GC CONSTRUCTION NOTIFIED ON SITE.,03-05NM30AA - MILL 5C REJECT SYSTEM,Submitted,2015-03-15 10:54,Maxwell Mbokazi,23114884
Unit: 05,[761],253185,1,HMDM - HMD MILLS,MILL A REJ BOX INSPECTION DOOR NOT CLOSING PROPERLY - BOLT TO BE REPLACED.,03-05NM10 - MILL 5A,Submitted,2015-03-19 06:03,ML Ramonedi,23120252
Unit: 05,[761],253249,1,HMDM - HMD MILLS,A MILL GEARBOX OIL LEVEL LOW,03-05NM10L103 - MILL 5A GEARBOX LUB OIL LEVEL GAUGES,Submitted,2015-03-19 16:13,Present Vilakazi,23121367
Unit: 05,[761],253987,1,CIA - C&I UNITS 1-3 SECTION,MILL  F  PA  DAMPER  FAILS  TO  CONTROL,03-05JF03C011 - MILL 5F PA DAMPER 05NM60S001,Submitted,2015-03-29 12:01,MD Phala,23133124
Unit: 05,[761],254673,3,ENGBLRS - BOILER PLANT ENGINEERING DEPARTMENT,U5 OPS REQUEST BOILER ENGINEERING TO CARRY OUT SWIRL DAMPERS INTERNAL INSPECTION ON B MILL ON  UNIT ,03-05NM20 - MILL 5B,Submitted,2015-04-08 14:19,Ndivhuwo Mbedzi,23144189
Unit: 05,[761],255054,1,HMDM - HMD MILLS,C MILL MOTOR PULLING HIGH AMP'S.GC NOTIFIED ON SITE,03-05NM30D001-M01 - MILL 5C MOTOR,Signed Off,2015-04-13 11:26,Maxwell Mbokazi,23149227
Unit: 05,[761],255141,1,HMDM - HMD MILLS,U5 BOTH D MILL INNER REJECT DOORS FAIL TO OPEN AND GC CONST NOTIFIED ON SITE,03-05NM40AA - MILL 5D REJECT SYSTEM,Signed Off,2015-04-14 11:18,Ndivhuwo Mbedzi,23150781
Unit: 05,[761],255181,1,CIB - C&I UNITS 4 - 6 SECT,C&I ON SITE TO ASSIST WITH F MILL QUICK CLOSE DPR.,03-05CB031B001 - MILL 5F QUICK CLOSE DAMPER 05NM60S003,Signed Off,2015-04-14 18:57,Maxwell Mbokazi,23151347
Unit: 05,[761],255417,1,HMDM - HMD MILLS,U5 CALL OUT S/BY GC CONST FOR A PF LEAK ON B MILL ROLLER NO. 1,03-05NM20 - MILL 5B,Signed Off,2015-04-17 14:37,Brian Makam,23155199
Unit: 05,[761],255521,2,HMDM - HMD MILLS,"""A"" MILL REJECT BOX JET PULSION P/P HAS A LOW DISCHARGE PRESSURE FOR REMOVAL OF REJECTS - GC CONSTRU",03-05NM10D102 - MILL 5A REJECT REMOVAL JET PULSION P/P,Signed Off,2015-04-19 08:45,Brian Makam,23156198
Unit: 05,[761],255708,1,RTKMDS - ROTEK MDS (CONDITION MONITORING),U5 CALL OUT S/BY CONDITION MONITORING TO MEASURE BEARING VIBRATIONS ON C MILL SEAL AIR FAN,03-05CC112B001 - MILL 5C SEAL AIR FAN 05NM30D006,Signed Off,2015-04-22 03:55,Ndivhuwo Mbedzi,23159563
Unit: 05,[761],255710,1,EMF - EMD UNIT 4-6,U5 CALL OUT S/BY EMD FOR C MILL SEAL AIR FAN KEEPS TRIPPING,03-05CC112B001 - MILL 5C SEAL AIR FAN 05NM30D006,Signed Off,2015-04-22 04:26,Ndivhuwo Mbedzi,23159564
Unit: 05,[761],255817,1,HMDM - HMD MILLS,U5 A MILL HAS A PF LEAK ON ROLLER NO. 1 AND GC CONST NOTIFIED ON SITE,03-05NM10 - MILL 5A,Submitted,2015-04-22 22:14,Ndivhuwo Mbedzi,23161433
Unit: 05,[761],256150,1,HMDM - HMD MILLS,CALL OUT: S/BY GC TO REPAIR MILL A PF LEAK - ROLLER NO1.,03-05NM10 - MILL 5A,Submitted,2015-04-27 13:30,ML Ramonedi,23165500
Unit: 05,[761],256438,1,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I TO ASSIST IN STEPPING C MILL SGC PROGRAM,03-05NM30 - MILL 5C,Signed Off,2015-05-01 16:06,Brian Makam,23169804
Unit: 05,[761],256442,2,HMDM - HMD MILLS,C MILL REJECT LINE IS BLOCKED,03-05NM30AA - MILL 5C REJECT SYSTEM,Submitted,2015-05-01 21:42,Brian Makam,23169883
Unit: 05,[761],256637,1,HMDM - HMD MILLS,U5 BOTH MILL C INNER REJECT DOORS FAIL TO CLOSE AND GC CONST NOTIFIED ON SITE,03-05NM30AA - MILL 5C REJECT SYSTEM,Submitted,2015-05-05 10:18,Ndivhuwo Mbedzi,23172745
Unit: 05,[761],256696,1,RTKMDS - ROTEK MDS (CONDITION MONITORING),CALL OUT:S/BY CONDITION & MONITORING TO CHECK MILL D SEAL AIR FAN VIBRATION.,03-05NM40 - MILL 5D,Submitted,2015-05-06 02:47,ML Ramonedi,23173716
Unit: 05,[761],257717,2,CIB - C&I UNITS 4 - 6 SECT,"MILL C, D, E AND  F CW FLOW GAUGES NOT VISIBLE AND DIRTY",03-05NM10P501 - MILL 5A PRESSURE GAUGE (DRY),Submitted,2015-05-21 09:18,ML Ramonedi,23193089
Unit: 05,[761],258038,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT: S/BY C&I TO ASSIST WITH UNIT RTS.,03-05NM10 - MILL 5A,Submitted,2015-05-26 01:17,ML Ramonedi,23198450
Unit: 05,[761],258300,2,HMDM - HMD MILLS,JET PULSION V/V LEAKING,03-05NM50S516 - MILL 5E JET PULSION P/P WATER SUPPLY V/V,Submitted,2015-05-29 17:42,Johannes Maseko,23203893
Unit: 05,[761],258328,1,EMF - EMD UNIT 4-6,CALLED OUT S/BY EMD FOR Y4 SOLENOID WHICH FAILS TO ENERGISE,03-05CC002B001 - MILL 5A FDR 05NM10D003,Signed Off,2015-05-30 06:09,Daniel Mashego,23204027
Unit: 05,[761],258578,1,CIB - C&I UNITS 4 - 6 SECT,U5 MILL F OUTLET TEMP CONTROL SET POINT BROKEN AND C & I TO REPLACE.,03-05NM60 - MILL 5F,Signed Off,2015-06-02 11:03,Maxwell Mbokazi,23207186
Unit: 05,[761],258742,2,CIB - C&I UNITS 4 - 6 SECT,Mill C diff pressure reading zero on VA,03-05NM30P011 - MILL 5C PA DIFFERENTIAL PRESSURE,Submitted,2015-06-04 07:42,Alex Zikalala,23209431
Unit: 05,[761],258900,1,HMDM - HMD MILLS,CALL OUT: HYDRAULIC TEAM TO FIX MILL F HYDRAULIC LEAK (PIPE BURST) AND TOP HYDRAULIC TANK.,03-05NM60 - MILL 5F,Signed Off,2015-06-05 17:21,ML Ramonedi,23211922
Unit: 05,[761],258956,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT: S/BY C&I TO CHECK MILL C HYDRAULIC PR FAULT ALARM SUSTAINED AND ROLLERS NOT MAKING LIMITS.,03-05NM30 - MILL 5C,Submitted,2015-06-06 15:51,ML Ramonedi,23212472
Unit: 05,[761],259151,1,HMDM - HMD MILLS,5F MILL GEAR BOX LUB OIL FILTER CHANG OVER V/V IS LEAKING.,03-05NM60S501 - GEARBOX LUB OIL FILTER CHANGE OVER V/V,Submitted,2015-06-08 21:20,Jerry Gumede,23214312
Unit: 05,[761],259329,2,HMDM - HMD MILLS,MILL E REJECT BOX GRATING TO BE FITTED,03-05NM50AA - MILL 5E REJECT SYSTEM,Signed Off,2015-06-11 05:41,ML Ramonedi,23217211
Unit: 05,[761],259345,1,HMDM - HMD MILLS,U5 MILL A HYDRAULIC OIL TANK LEVEL LOW AND GC CONST NOTIFIED ON SITE,03-05NM10G - LOESCHE MILL 5A HYDRAULIC SYSTEM,Submitted,2015-06-11 08:25,Ndivhuwo Mbedzi,23217355
Unit: 05,[761],259346,1,HMDM - HMD MILLS,U5 MILL C HYDRAULIC OIL TANK LEVEL LOW AND GC CONST NOTIFIED ON SITE,03-05NM30G - LOESCHE MILL 5C HYDRAULIC SYSTEM,Submitted,2015-06-11 08:29,Ndivhuwo Mbedzi,23217350
Unit: 05,[761],259350,2,CIB - C&I UNITS 4 - 6 SECT,U5 MILL A HYDRAULIC OIL TANK LEVEL LOW ALARM SUSTAINING ALTHOUGH THE TANK LEVEL IS @ NWL. C & I TO C,03-05NM10G - LOESCHE MILL 5A HYDRAULIC SYSTEM,Signed Off,2015-06-11 09:23,Ndivhuwo Mbedzi,23217436
Unit: 05,[761],259497,1,HMDM - HMD MILLS,U5 MILL E INNER REJECT DOOR FAILS TO CLOSE AND GC CONST NOTIFIED ON SITE,03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-06-12 12:44,Ndivhuwo Mbedzi,23219953
Unit: 05,[761],259815,1,CIB - C&I UNITS 4 - 6 SECT,CALLED OUT S/BY C & I FOR MILL 5F START UP PROGRAMME STUCKED AT STEP 7 CRITERIA 1,03-05NM60 - MILL 5F,Signed Off,2015-06-16 18:17,Daniel Mashego,23222934
Unit: 05,[761],259886,2,CIB - C&I UNITS 4 - 6 SECT,"MILL 5C LUB OIL COOLING WTR FLOW  METER,IS VERY,VERY DARK WE CANNOT SEE READINGS.",03-05NM30F011 - MILL 5C GEARBOX LUB OIL FLOW,Cancelled,2015-06-17 11:08,Jerry Gumede,
Unit: 05,[761],259889,2,CIB - C&I UNITS 4 - 6 SECT,"MILL 5E LUB OIL COOLING WTR FLOW METER IS VERY,VERY DARK,WE CANNOT SEE THE READINGS.",03-05NM50F011 - MILL 5E GEARBOX LUB OIL FLOW,Submitted,2015-06-17 11:19,Jerry Gumede,23223677
Unit: 05,[761],259893,2,CIB - C&I UNITS 4 - 6 SECT,"MILL 5A GEAR BOX OIL FLOW METER IS VERY,VERY DARK,WE CANNOT SEE THE READINGS.",03-05NM10F011 - MILL 5A GEARBOX LUB OIL FLOW,Submitted,2015-06-17 11:33,Jerry Gumede,23223786
Unit: 05,[761],260671,1,RTKMDS - ROTEK MDS (CONDITION MONITORING),U5 CALL OUT S/BY CONDITION MONITORING TO MEASURE  VIBRATIONS ON 5C  SEAL AIR FAN BEARINGS,03-05NM30D006 - MILL 5C SEAL AIR FAN/MOTOR ASSEMBLY,Signed Off,2015-06-27 04:16,Ndivhuwo Mbedzi,23235796
Unit: 05,[761],261324,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT: S/BY C&I FOR RTS,03-05NM10 - MILL 5A,Submitted,2015-07-05 21:04,ML Ramonedi,23244878
Unit: 05,[761],261710,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT: S/BY C&I TO VERIFY MILL C L/OIL SYSTEM FAULT - ALARM SUSTAINED.,03-05NM50 - MILL 5E,Signed Off,2015-07-11 03:41,ML Ramonedi,23251138
Unit: 05,[761],261733,1,HMDM - HMD MILLS,MILL 5E REJECT LINE IS BLOCKED,03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-07-11 13:42,Daniel Mashego,23251199
Unit: 05,[761],261830,1,CIB - C&I UNITS 4 - 6 SECT,"CALL OUT: S/BY C&I TO CHECK MILL C CONTROLS - PA FLOW AT 100% , SECONDARY AIR DAMPERS CLOSED AND FEE",03-05NM30 - MILL 5C,Signed Off,2015-07-12 23:29,ML Ramonedi,23252071
Unit: 05,[761],262416,1,HMDM - HMD MILLS,MILL A GEARBOX OIL LVL LOW - TO BE TOPPED.,03-05NM10 - MILL 5A,Submitted,2015-07-20 12:26,ML Ramonedi,23260290
Unit: 05,[761],263096,1,HMDM - HMD MILLS,GC TO INSPECT MILL C INTERNALLY - ITS REJECTING EXCESSIVELY,03-05NM30 - MILL 5C,Submitted,2015-07-29 06:12,ML Ramonedi,23269718
Unit: 05,[761],263683,1,HMDM - HMD MILLS,U5 D MILL PA COMPENSATOR TORN AND GC CONST NOTIFIED ON SITE,03-05NM40 - MILL 5D,Submitted,2015-08-05 23:58,Ndivhuwo Mbedzi,23278530
Unit: 05,[761],263851,2,HMDM - HMD MILLS,A-MILL REJECT LINE IS BLOCKED,03-05NM10D102MR01 - MILL 5A REJECT LINE,Submitted,2015-08-07 21:20,Johannes Maseko,23280498
Unit: 05,[761],263940,S,HMDM - HMD MILLS,"MILL 5C ROCKER ARM 3 HYD RAM ,PF IS LEAKING.",03-05NM30G509 - MILL C ROCKER ARM 3 HYD RAM ACCUM 3A,Submitted,2015-08-09 02:02,Jerry Gumede,23281044
Unit: 05,[761],264094,1,PERFTEST - PERFORMANCE AND TESTING,PERFORMANCE & TESTING TO VERIFY MILL C PA FLOW,03-05NM30 - MILL 5C,Signed Off,2015-08-11 12:57,ML Ramonedi,23282717
Unit: 05,[761],264371,1,CIB - C&I UNITS 4 - 6 SECT,C-MILL S/UP PROG HOLD ON LUB OIL PRESS FAULT,03-05NM30 - MILL 5C,Submitted,2015-08-14 05:28,Johannes Maseko,23286131
Unit: 05,[761],264889,1,CIB - C&I UNITS 4 - 6 SECT,U5 E MILL HAS PF LEAKS ON ROLLERS 1 & 2 AND GC CONST NOTIFIED ON SITE,03-05NM50 - MILL 5E,Submitted,2015-08-20 01:49,Ndivhuwo Mbedzi,23292576
Unit: 05,[761],265214,1,CIB - C&I UNITS 4 - 6 SECT,MILL 5C TEMPERING AIR DAMPER INDICATE THAT IS FULLY CLOSED BUT ON PLANT IS SLIGHTLY OPEN - DUE TO AI,03-05NM30 - MILL 5C,Submitted,2015-08-24 21:52,Daniel Mashego,23297652
Unit: 05,[761],265679,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUIT: S/BY C&I TO ASSIST WITH RTS.,03-05NM10 - MILL 5A,Submitted,2015-08-30 18:13,Dumi Gama,23303072
Unit: 05,[761],265923,1,CIB - C&I UNITS 4 - 6 SECT,MILL 5F GEARBOX LUB OIL TEMP SWITCH SHOWING DESCRIPENCY,03-05NM60T010 - MILL 5F GEARBOX LUB OIL TEMP SWITCH,Submitted,2015-09-02 15:38,Daniel Mashego,23308166
Unit: 05,[761],266006,1,CIB - C&I UNITS 4 - 6 SECT,KEEPS ON BLOWING FUSES,03-05NM60P013 - MILL 5F GEARBOX LUB OIL DISCHARGE PRESS,Submitted,2015-09-03 11:16,Johannes Maseko,23309239
Unit: 05,[761],266075,1,HMDM - HMD MILLS,U5 B MMILL PA DAMPER FAILS TO DRIVE AND GC CONST NOTIFIED ON SITE TO CHECK IF MECHANICALLY THERE IS ,03-05JF01C011 - MILL 5B PA DAMPER 05NM20S001,Submitted,2015-09-04 04:01,Ndivhuwo Mbedzi,23310031
Unit: 05,[761],266087,1,EMF - EMD UNIT 4-6,B-MILL PA DMPR FAILED TO DRIVE DUE TO VSD FAULT,03-05JF01C011 - MILL 5B PA DAMPER 05NM20S001,Submitted,2015-09-04 06:55,Johannes Maseko,23310087
Unit: 05,[761],266221,1,EMF - EMD UNIT 4-6,CALL OUT: S/BY EMD FOR MILL C CLOSE RELAY FAIL - FAILS TO RESET,03-05NM30 - MILL 5C,Requested,2015-09-06 01:00,ML Ramonedi,23312370
Unit: 05,[761],266241,1,PROCOMP - PROCESS COMPUTER DEPARTMENT,U5 CALL OUT PROCESS  ENGINEERING TO CHECK COMBUSTION ON THE BOTTOM MILLING PLANT,03-05NM - BOILER  MILLING & COMBUSTION SYSTEM,Submitted,2015-09-06 07:12,Ndivhuwo Mbedzi,23312529
Unit: 05,[761],266249,1,CIB - C&I UNITS 4 - 6 SECT,U5 C & I NOTIFIED ON SITE TO BLOW THROUGH B MILL PA FLOW THAT IS FLUCTUATING BADLY,03-05JF01C011 - MILL 5B PA DAMPER 05NM20S001,Submitted,2015-09-06 09:13,Ndivhuwo Mbedzi,23312689
Unit: 05,[761],266403,2,HMDM - HMD MILLS,5C  MILL  PRIMERIE  SEAL  AIR  IS  LEAKING  VERY  VERY  BAD  AT THE MILL GRAIDING  AREA  IT HEAT  TH,03-05NM30G005KT01 - MILL 5C SEAL AIR FAN B FILTER,Submitted,2015-09-08 09:53,Jerry Gumede,23315182
Unit: 05,[761],266423,2,HMDM - HMD MILLS,U5 E MILL HAS A RAW COAL LEAK ON ROLLER NO. 2 ,03-05NM50 - MILL 5E,Submitted,2015-09-08 12:11,Ndivhuwo Mbedzi,23315489
Unit: 05,[761],266540,1,HMDM - HMD MILLS,MILL 5C IS REJECTING EXCESSIVELY,03-05NM30 - MILL 5C,Submitted,2015-09-09 05:20,Daniel Mashego,23316431
Unit: 05,[761],266577,1,CIB - C&I UNITS 4 - 6 SECT,Mill C feeder speed is running 3.18% lower than the measured reading,03-05NM40Y001-N01 - MILL 5D FEEDER SPEED CONTROL,Cancelled,2015-09-09 09:48,Andries Holtzhausen,
Unit: 05,[761],266586,1,CIB - C&I UNITS 4 - 6 SECT,Mill E PA flow is running 2.72% lower than the measured reading,03-05NM50F001 - MILL 5E INLET AIR FLOW,Submitted,2015-09-09 10:03,Andries Holtzhausen,23317019
Unit: 05,[761],266591,1,CIB - C&I UNITS 4 - 6 SECT,Mill F PA flow is running 3.26% lower than the measured reading,03-05NM60F001 - MILL 5F INLET AIR FLOW,Submitted,2015-09-09 10:13,Andries Holtzhausen,23317071
Unit: 05,[761],266678,S,HMDM - HMD MILLS,5A MILL PF LEAK ON BURNER BOX,03-05NL11S101 - BURNER FUEL OIL SUPPLY ISOL V/V,Submitted,2015-09-10 08:18,Jerry Gumede,23318467
Unit: 05,[761],266833,2,HMDM - HMD MILLS,MILL D MIXING HEADER AT 27ML - AIR LEAKING.,03-05NM40 - MILL 5D,Submitted,2015-09-11 09:58,ML Ramonedi,23320417
